parent_foodcode,parent_desc,ingred_code,ingred_desc,ingred_wt
27540160.0,"Chicken fillet sandwich, NS as to fried or grilled, from fast food",4699.0,"Oil, industrial, soy, low linolenic",1.5
27540160.0,"Chicken fillet sandwich, NS as to fried or grilled, from fast food",4700.0,"Oil, industrial, soy, ultra low linolenic",1.5
27540175.0,"Chicken fillet sandwich, fried, on white bun",4698.0,"Oil, industrial, canola, high oleic",0.75
27540175.0,"Chicken fillet sandwich, fried, on white bun",4701.0,"Oil, industrial, soy, fully hydrogenated",0.75
27540175.0,"Chicken fillet sandwich, fried, on white bun",4699.0,"Oil, industrial, soy, low linolenic",0.75
27540175.0,"Chicken fillet sandwich, fried, on white bun",4700.0,"Oil, industrial, soy, ultra low linolenic",0.75
27540176.0,"Chicken fillet sandwich, fried, on white bun; with cheese",4698.0,"Oil, industrial, canola, high oleic",0.75
27540176.0,"Chicken fillet sandwich, fried, on white bun; with cheese",4701.0,"Oil, industrial, soy, fully hydrogenated",0.75
27540176.0,"Chicken fillet sandwich, fried, on white bun; with cheese",4699.0,"Oil, industrial, soy, low linolenic",0.75
27540176.0,"Chicken fillet sandwich, fried, on white bun; with cheese",4700.0,"Oil, industrial, soy, ultra low linolenic",0.75
27540176.0,"Chicken fillet sandwich, fried, on white bun; with cheese",1253.0,"Cheese, pasteurized process, American, without added vitamin D",6.3
27540176.0,"Chicken fillet sandwich, fried, on white bun; with cheese",1252.0,"Cheese product, pasteurized process, American, vitamin D fortified",4.2
27540176.0,"Chicken fillet sandwich, fried, on white bun; with cheese",1009.0,"Cheese, cheddar (Includes foods for USDA's Food Distribution Program)",5.25
27540176.0,"Chicken fillet sandwich, fried, on white bun; with cheese",1040.0,"Cheese, swiss",2.1
27540176.0,"Chicken fillet sandwich, fried, on white bun; with cheese",1035.0,"Cheese, provolone",1.05
27540176.0,"Chicken fillet sandwich, fried, on white bun; with cheese",1029.0,"Cheese, mozzarella, low moisture, part-skim",0.84
27540176.0,"Chicken fillet sandwich, fried, on white bun; with cheese",1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",0.63
27540176.0,"Chicken fillet sandwich, fried, on white bun; with cheese",1260.0,"Cheese, cheddar, reduced fat (Includes foods for USDA's Food Distribution Program)",0.63
27540185.0,"Chicken fillet sandwich, fried, on wheat bun",28312.0,"Rolls, hamburger or hot dog, wheat/cracked wheat",30.250000000000004
27540185.0,"Chicken fillet sandwich, fried, on wheat bun",28313.0,"Rolls, hamburger or hot dog, whole wheat",19.25
27540185.0,"Chicken fillet sandwich, fried, on wheat bun",28321.0,"Rolls, hamburger, whole grain white, calcium-fortified",2.75
27540185.0,"Chicken fillet sandwich, fried, on wheat bun",18351.0,"Rolls, hamburger or hotdog, mixed-grain",2.75
27540185.0,"Chicken fillet sandwich, fried, on wheat bun",4698.0,"Oil, industrial, canola, high oleic",0.75
27540185.0,"Chicken fillet sandwich, fried, on wheat bun",4701.0,"Oil, industrial, soy, fully hydrogenated",0.75
27540185.0,"Chicken fillet sandwich, fried, on wheat bun",4699.0,"Oil, industrial, soy, low linolenic",0.75
27540185.0,"Chicken fillet sandwich, fried, on wheat bun",4700.0,"Oil, industrial, soy, ultra low linolenic",0.75
27540186.0,"Chicken fillet sandwich, fried, on wheat bun, with cheese",28312.0,"Rolls, hamburger or hot dog, wheat/cracked wheat",30.250000000000004
27540186.0,"Chicken fillet sandwich, fried, on wheat bun, with cheese",28313.0,"Rolls, hamburger or hot dog, whole wheat",19.25
27540186.0,"Chicken fillet sandwich, fried, on wheat bun, with cheese",28321.0,"Rolls, hamburger, whole grain white, calcium-fortified",2.75
27540186.0,"Chicken fillet sandwich, fried, on wheat bun, with cheese",18351.0,"Rolls, hamburger or hotdog, mixed-grain",2.75
27540186.0,"Chicken fillet sandwich, fried, on wheat bun, with cheese",4698.0,"Oil, industrial, canola, high oleic",0.75
27540186.0,"Chicken fillet sandwich, fried, on wheat bun, with cheese",4701.0,"Oil, industrial, soy, fully hydrogenated",0.75
27540186.0,"Chicken fillet sandwich, fried, on wheat bun, with cheese",4699.0,"Oil, industrial, soy, low linolenic",0.75
27540186.0,"Chicken fillet sandwich, fried, on wheat bun, with cheese",4700.0,"Oil, industrial, soy, ultra low linolenic",0.75
27540186.0,"Chicken fillet sandwich, fried, on wheat bun, with cheese",1253.0,"Cheese, pasteurized process, American, without added vitamin D",6.3
27540186.0,"Chicken fillet sandwich, fried, on wheat bun, with cheese",1252.0,"Cheese product, pasteurized process, American, vitamin D fortified",4.2
27540186.0,"Chicken fillet sandwich, fried, on wheat bun, with cheese",1009.0,"Cheese, cheddar (Includes foods for USDA's Food Distribution Program)",5.25
27540186.0,"Chicken fillet sandwich, fried, on wheat bun, with cheese",1040.0,"Cheese, swiss",2.1
27540186.0,"Chicken fillet sandwich, fried, on wheat bun, with cheese",1035.0,"Cheese, provolone",1.05
27540186.0,"Chicken fillet sandwich, fried, on wheat bun, with cheese",1029.0,"Cheese, mozzarella, low moisture, part-skim",0.84
27540186.0,"Chicken fillet sandwich, fried, on wheat bun, with cheese",1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",0.63
27540186.0,"Chicken fillet sandwich, fried, on wheat bun, with cheese",1260.0,"Cheese, cheddar, reduced fat (Includes foods for USDA's Food Distribution Program)",0.63
27540195.0,"Chicken fillet sandwich, grilled, on white bun",5062.0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, raw",97.4155069582505
27540195.0,"Chicken fillet sandwich, grilled, on white bun",2047.0,"Salt, table, iodized",0.584493041749503
27540195.0,"Chicken fillet sandwich, grilled, on white bun",4322.0,"Vegetable oil, averaged",1.7
27540196.0,"Chicken fillet sandwich, grilled, on white bun, with cheese",5062.0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, raw",97.4155069582505
27540196.0,"Chicken fillet sandwich, grilled, on white bun, with cheese",2047.0,"Salt, table, iodized",0.584493041749503
27540196.0,"Chicken fillet sandwich, grilled, on white bun, with cheese",4322.0,"Vegetable oil, averaged",1.7
27540196.0,"Chicken fillet sandwich, grilled, on white bun, with cheese",1253.0,"Cheese, pasteurized process, American, without added vitamin D",6.3
27540196.0,"Chicken fillet sandwich, grilled, on white bun, with cheese",1252.0,"Cheese product, pasteurized process, American, vitamin D fortified",4.2
27540196.0,"Chicken fillet sandwich, grilled, on white bun, with cheese",1009.0,"Cheese, cheddar (Includes foods for USDA's Food Distribution Program)",5.25
27540196.0,"Chicken fillet sandwich, grilled, on white bun, with cheese",1040.0,"Cheese, swiss",2.1
27540196.0,"Chicken fillet sandwich, grilled, on white bun, with cheese",1035.0,"Cheese, provolone",1.05
27540196.0,"Chicken fillet sandwich, grilled, on white bun, with cheese",1029.0,"Cheese, mozzarella, low moisture, part-skim",0.84
27540196.0,"Chicken fillet sandwich, grilled, on white bun, with cheese",1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",0.63
27540196.0,"Chicken fillet sandwich, grilled, on white bun, with cheese",1260.0,"Cheese, cheddar, reduced fat (Includes foods for USDA's Food Distribution Program)",0.63
27540205.0,"Chicken fillet sandwich, grilled, on wheat bun",28312.0,"Rolls, hamburger or hot dog, wheat/cracked wheat",30.250000000000004
27540205.0,"Chicken fillet sandwich, grilled, on wheat bun",28313.0,"Rolls, hamburger or hot dog, whole wheat",19.25
27540205.0,"Chicken fillet sandwich, grilled, on wheat bun",28321.0,"Rolls, hamburger, whole grain white, calcium-fortified",2.75
27540205.0,"Chicken fillet sandwich, grilled, on wheat bun",18351.0,"Rolls, hamburger or hotdog, mixed-grain",2.75
27540205.0,"Chicken fillet sandwich, grilled, on wheat bun",5062.0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, raw",97.4155069582505
27540205.0,"Chicken fillet sandwich, grilled, on wheat bun",2047.0,"Salt, table, iodized",0.584493041749503
27540205.0,"Chicken fillet sandwich, grilled, on wheat bun",4322.0,"Vegetable oil, averaged",1.7
27540206.0,"Chicken fillet sandwich, grilled, on wheat bun, with cheese",28312.0,"Rolls, hamburger or hot dog, wheat/cracked wheat",30.250000000000004
27540206.0,"Chicken fillet sandwich, grilled, on wheat bun, with cheese",28313.0,"Rolls, hamburger or hot dog, whole wheat",19.25
27540206.0,"Chicken fillet sandwich, grilled, on wheat bun, with cheese",28321.0,"Rolls, hamburger, whole grain white, calcium-fortified",2.75
27540206.0,"Chicken fillet sandwich, grilled, on wheat bun, with cheese",18351.0,"Rolls, hamburger or hotdog, mixed-grain",2.75
27540206.0,"Chicken fillet sandwich, grilled, on wheat bun, with cheese",5062.0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, raw",97.4155069582505
27540206.0,"Chicken fillet sandwich, grilled, on wheat bun, with cheese",2047.0,"Salt, table, iodized",0.584493041749503
27540206.0,"Chicken fillet sandwich, grilled, on wheat bun, with cheese",4322.0,"Vegetable oil, averaged",1.7
27540206.0,"Chicken fillet sandwich, grilled, on wheat bun, with cheese",1253.0,"Cheese, pasteurized process, American, without added vitamin D",6.3
27540206.0,"Chicken fillet sandwich, grilled, on wheat bun, with cheese",1252.0,"Cheese product, pasteurized process, American, vitamin D fortified",4.2
27540206.0,"Chicken fillet sandwich, grilled, on wheat bun, with cheese",1009.0,"Cheese, cheddar (Includes foods for USDA's Food Distribution Program)",5.25
27540206.0,"Chicken fillet sandwich, grilled, on wheat bun, with cheese",1040.0,"Cheese, swiss",2.1
27540206.0,"Chicken fillet sandwich, grilled, on wheat bun, with cheese",1035.0,"Cheese, provolone",1.05
27540206.0,"Chicken fillet sandwich, grilled, on wheat bun, with cheese",1029.0,"Cheese, mozzarella, low moisture, part-skim",0.84
27540206.0,"Chicken fillet sandwich, grilled, on wheat bun, with cheese",1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",0.63
27540206.0,"Chicken fillet sandwich, grilled, on wheat bun, with cheese",1260.0,"Cheese, cheddar, reduced fat (Includes foods for USDA's Food Distribution Program)",0.63
27540210.0,"Chicken fillet wrap sandwich, fried, from fast food",4698.0,"Oil, industrial, canola, high oleic",1.5
27540210.0,"Chicken fillet wrap sandwich, fried, from fast food",4701.0,"Oil, industrial, soy, fully hydrogenated",1.5
27540210.0,"Chicken fillet wrap sandwich, fried, from fast food",4699.0,"Oil, industrial, soy, low linolenic",1.5
27540210.0,"Chicken fillet wrap sandwich, fried, from fast food",4700.0,"Oil, industrial, soy, ultra low linolenic",1.5
27540210.0,"Chicken fillet wrap sandwich, fried, from fast food",1253.0,"Cheese, pasteurized process, American, without added vitamin D",6.3
27540210.0,"Chicken fillet wrap sandwich, fried, from fast food",1252.0,"Cheese product, pasteurized process, American, vitamin D fortified",4.2
27540210.0,"Chicken fillet wrap sandwich, fried, from fast food",1009.0,"Cheese, cheddar (Includes foods for USDA's Food Distribution Program)",5.25
27540210.0,"Chicken fillet wrap sandwich, fried, from fast food",1040.0,"Cheese, swiss",2.1
27540210.0,"Chicken fillet wrap sandwich, fried, from fast food",1035.0,"Cheese, provolone",1.05
27540210.0,"Chicken fillet wrap sandwich, fried, from fast food",1029.0,"Cheese, mozzarella, low moisture, part-skim",0.84
27540210.0,"Chicken fillet wrap sandwich, fried, from fast food",1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",0.63
27540210.0,"Chicken fillet wrap sandwich, fried, from fast food",1260.0,"Cheese, cheddar, reduced fat (Includes foods for USDA's Food Distribution Program)",0.63
27540300.0,"Chicken fillet wrap sandwich, grilled, from fast food",5062.0,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, raw",97.4155069582505
27540300.0,"Chicken fillet wrap sandwich, grilled, from fast food",2047.0,"Salt, table, iodized",0.584493041749503
27540300.0,"Chicken fillet wrap sandwich, grilled, from fast food",4322.0,"Vegetable oil, averaged",1.7
27540300.0,"Chicken fillet wrap sandwich, grilled, from fast food",4698.0,"Oil, industrial, canola, high oleic",0.5
27540300.0,"Chicken fillet wrap sandwich, grilled, from fast food",4701.0,"Oil, industrial, soy, fully hydrogenated",0.5
27540300.0,"Chicken fillet wrap sandwich, grilled, from fast food",4699.0,"Oil, industrial, soy, low linolenic",0.5
27540300.0,"Chicken fillet wrap sandwich, grilled, from fast food",4700.0,"Oil, industrial, soy, ultra low linolenic",0.5
27540300.0,"Chicken fillet wrap sandwich, grilled, from fast food",1253.0,"Cheese, pasteurized process, American, without added vitamin D",6.3
27540300.0,"Chicken fillet wrap sandwich, grilled, from fast food",1252.0,"Cheese product, pasteurized process, American, vitamin D fortified",4.2
27540300.0,"Chicken fillet wrap sandwich, grilled, from fast food",1009.0,"Cheese, cheddar (Includes foods for USDA's Food Distribution Program)",5.25
27540300.0,"Chicken fillet wrap sandwich, grilled, from fast food",1040.0,"Cheese, swiss",2.1
27540300.0,"Chicken fillet wrap sandwich, grilled, from fast food",1035.0,"Cheese, provolone",1.05
27540300.0,"Chicken fillet wrap sandwich, grilled, from fast food",1029.0,"Cheese, mozzarella, low moisture, part-skim",0.84
27540300.0,"Chicken fillet wrap sandwich, grilled, from fast food",1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",0.63
27540300.0,"Chicken fillet wrap sandwich, grilled, from fast food",1260.0,"Cheese, cheddar, reduced fat (Includes foods for USDA's Food Distribution Program)",0.63
27545110.0,"Turkey or chicken burger, on wheat bun",28312.0,"Rolls, hamburger or hot dog, wheat/cracked wheat",33.0
27545110.0,"Turkey or chicken burger, on wheat bun",28313.0,"Rolls, hamburger or hot dog, whole wheat",21.0
27545110.0,"Turkey or chicken burger, on wheat bun",28321.0,"Rolls, hamburger, whole grain white, calcium-fortified",3.0
27545110.0,"Turkey or chicken burger, on wheat bun",18351.0,"Rolls, hamburger or hotdog, mixed-grain",3.0
27550000.0,"Fish sandwich, fried, from fast food",20081.0,"Wheat flour, white, all-purpose, enriched, bleached",8.710801393728222
27550000.0,"Fish sandwich, fried, from fast food",18369.0,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",0.06968641114982578
27550000.0,"Fish sandwich, fried, from fast food",14411.0,"Beverages, water, tap, drinking",8.362369337979095
27550000.0,"Fish sandwich, fried, from fast food",1123.0,"Egg, whole, raw, fresh",1.0452961672473868
27550000.0,"Fish sandwich, fried, from fast food",2047.0,"Salt, table, iodized",0.17401392111368907
27550000.0,"Fish sandwich, fried, from fast food",18079.0,"Bread, crumbs, dry, grated, plain",1.7421602787456447
27550000.0,"Fish sandwich, fried, from fast food",4698.0,"Oil, industrial, canola, high oleic",27.25
27550000.0,"Fish sandwich, fried, from fast food",4701.0,"Oil, industrial, soy, fully hydrogenated",27.25
27550000.0,"Fish sandwich, fried, from fast food",4699.0,"Oil, industrial, soy, low linolenic",27.25
27550000.0,"Fish sandwich, fried, from fast food",4700.0,"Oil, industrial, soy, ultra low linolenic",27.25
27550000.0,"Fish sandwich, fried, from fast food",15033.0,"Fish, haddock, raw",58.00464037122969
27550100.0,"Fish sandwich, fried, from fast food, with cheese",20081.0,"Wheat flour, white, all-purpose, enriched, bleached",8.710801393728222
27550100.0,"Fish sandwich, fried, from fast food, with cheese",18369.0,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",0.06968641114982578
27550100.0,"Fish sandwich, fried, from fast food, with cheese",14411.0,"Beverages, water, tap, drinking",8.362369337979095
27550100.0,"Fish sandwich, fried, from fast food, with cheese",1123.0,"Egg, whole, raw, fresh",1.0452961672473868
27550100.0,"Fish sandwich, fried, from fast food, with cheese",2047.0,"Salt, table, iodized",0.4
27550100.0,"Fish sandwich, fried, from fast food, with cheese",18079.0,"Bread, crumbs, dry, grated, plain",1.7421602787456447
27550100.0,"Fish sandwich, fried, from fast food, with cheese",4698.0,"Oil, industrial, canola, high oleic",27.25
27550100.0,"Fish sandwich, fried, from fast food, with cheese",4701.0,"Oil, industrial, soy, fully hydrogenated",27.25
27550100.0,"Fish sandwich, fried, from fast food, with cheese",4699.0,"Oil, industrial, soy, low linolenic",27.25
27550100.0,"Fish sandwich, fried, from fast food, with cheese",4700.0,"Oil, industrial, soy, ultra low linolenic",27.25
27550100.0,"Fish sandwich, fried, from fast food, with cheese",15033.0,"Fish, haddock, raw",58.00464037122969
27550100.0,"Fish sandwich, fried, from fast food, with cheese",1253.0,"Cheese, pasteurized process, American, without added vitamin D",6.3
27550100.0,"Fish sandwich, fried, from fast food, with cheese",1252.0,"Cheese product, pasteurized process, American, vitamin D fortified",4.2
27550100.0,"Fish sandwich, fried, from fast food, with cheese",1009.0,"Cheese, cheddar (Includes foods for USDA's Food Distribution Program)",5.25
27550100.0,"Fish sandwich, fried, from fast food, with cheese",1040.0,"Cheese, swiss",2.1
27550100.0,"Fish sandwich, fried, from fast food, with cheese",1035.0,"Cheese, provolone",1.05
27550100.0,"Fish sandwich, fried, from fast food, with cheese",1029.0,"Cheese, mozzarella, low moisture, part-skim",0.84
27550100.0,"Fish sandwich, fried, from fast food, with cheese",1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",0.63
27550100.0,"Fish sandwich, fried, from fast food, with cheese",1260.0,"Cheese, cheddar, reduced fat (Includes foods for USDA's Food Distribution Program)",0.63
27550100.0,"Fish sandwich, fried, from fast food, with cheese",18350.0,"Rolls, hamburger or hotdog, plain",55.0
27550110.0,Crab cake sandwich,15140.0,"Crustaceans, crab, blue, cooked, moist heat",81.6418330053416
27550110.0,Crab cake sandwich,1123.0,"Egg, whole, raw, fresh",11.24543154343548
27550110.0,Crab cake sandwich,11283.0,"Onions, cooked, boiled, drained, without salt",5.903851560303627
27550110.0,Crab cake sandwich,4025.0,"Salad dressing, mayonnaise, regular",12.369974697779028
27550110.0,Crab cake sandwich,18079.0,"Bread, crumbs, dry, grated, plain",3.0362665167275797
27550110.0,Crab cake sandwich,2047.0,"Salt, table, iodized",0.08996345234748385
27550110.0,Crab cake sandwich,4322.0,"Vegetable oil, averaged",5.712679224065223
27550120.0,Salmon cake sandwich,15080.0,"Fish, salmon, chum, canned, drained solids with bone",81.6418330053416
27550120.0,Salmon cake sandwich,1123.0,"Egg, whole, raw, fresh",11.24543154343548
27550120.0,Salmon cake sandwich,11283.0,"Onions, cooked, boiled, drained, without salt",5.903851560303627
27550120.0,Salmon cake sandwich,4025.0,"Salad dressing, mayonnaise, regular",12.369974697779028
27550120.0,Salmon cake sandwich,18079.0,"Bread, crumbs, dry, grated, plain",3.0362665167275797
27550120.0,Salmon cake sandwich,2047.0,"Salt, table, iodized",0.08996345234748385
27550120.0,Salmon cake sandwich,4322.0,"Vegetable oil, averaged",5.712679224065223
27550150.0,Fried seafood sandwich,15149.0,"Crustaceans, shrimp, mixed species, raw (may contain additives to retain moisture)",87.06737836527925
27550150.0,Fried seafood sandwich,1123.0,"Egg, whole, raw, fresh",9.597374158430252
27550150.0,Fried seafood sandwich,2047.0,"Salt, table, iodized",0.5758424495058151
27550150.0,Fried seafood sandwich,18079.0,"Bread, crumbs, dry, grated, plain",13.820986578072239
27550150.0,Fried seafood sandwich,2030.0,"Spices, pepper, black",0.051249978006017556
27550150.0,Fried seafood sandwich,4322.0,"Vegetable oil, averaged",8.887168470706413
27550200.0,"Fish sandwich, from school cafeteria",15033.0,"Fish, haddock, raw",29.09902714562023
27550200.0,"Fish sandwich, from school cafeteria",1111.0,"Milk, averaged fat, with added vitamin A and D",3.9132289591773235
27550200.0,"Fish sandwich, from school cafeteria",20081.0,"Wheat flour, white, all-purpose, enriched, bleached",2.672735379118112
27550200.0,"Fish sandwich, from school cafeteria",18079.0,"Bread, crumbs, dry, grated, plain",2.3091899936810973
27550200.0,"Fish sandwich, from school cafeteria",2047.0,"Salt, table, iodized",0.192453883238229
27550200.0,"Fish sandwich, from school cafeteria",2030.0,"Spices, pepper, black",0.017128395608202385
27550200.0,"Fish sandwich, from school cafeteria",4322.0,"Vegetable oil, averaged",1.796236243556804
27550300.0,"Fish sandwich, NFS",20081.0,"Wheat flour, white, all-purpose, enriched, bleached",8.710801393728222
27550300.0,"Fish sandwich, NFS",18369.0,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",0.06968641114982578
27550300.0,"Fish sandwich, NFS",14411.0,"Beverages, water, tap, drinking",8.362369337979095
27550300.0,"Fish sandwich, NFS",1123.0,"Egg, whole, raw, fresh",1.0452961672473868
27550300.0,"Fish sandwich, NFS",2047.0,"Salt, table, iodized",0.26246719160104987
27550300.0,"Fish sandwich, NFS",18079.0,"Bread, crumbs, dry, grated, plain",1.7421602787456447
27550300.0,"Fish sandwich, NFS",4698.0,"Oil, industrial, canola, high oleic",27.25
27550300.0,"Fish sandwich, NFS",4701.0,"Oil, industrial, soy, fully hydrogenated",27.25
27550300.0,"Fish sandwich, NFS",4699.0,"Oil, industrial, soy, low linolenic",27.25
27550300.0,"Fish sandwich, NFS",4700.0,"Oil, industrial, soy, ultra low linolenic",27.25
27550300.0,"Fish sandwich, NFS",15033.0,"Fish, haddock, raw",58.00464037122969
27550300.0,"Fish sandwich, NFS",1253.0,"Cheese, pasteurized process, American, without added vitamin D",6.3
27550300.0,"Fish sandwich, NFS",1252.0,"Cheese product, pasteurized process, American, vitamin D fortified",4.2
27550300.0,"Fish sandwich, NFS",1009.0,"Cheese, cheddar (Includes foods for USDA's Food Distribution Program)",5.25
27550300.0,"Fish sandwich, NFS",1040.0,"Cheese, swiss",2.1
27550300.0,"Fish sandwich, NFS",1035.0,"Cheese, provolone",1.05
27550300.0,"Fish sandwich, NFS",1029.0,"Cheese, mozzarella, low moisture, part-skim",0.84
27550300.0,"Fish sandwich, NFS",1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",0.63
27550300.0,"Fish sandwich, NFS",1260.0,"Cheese, cheddar, reduced fat (Includes foods for USDA's Food Distribution Program)",0.63
27550300.0,"Fish sandwich, NFS",18350.0,"Rolls, hamburger or hotdog, plain",36.08923884514436
27550400.0,"Fish sandwich, fried, on white bun",20081.0,"Wheat flour, white, all-purpose, enriched, bleached",8.710801393728222
27550400.0,"Fish sandwich, fried, on white bun",18369.0,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",0.06968641114982578
27550400.0,"Fish sandwich, fried, on white bun",14411.0,"Beverages, water, tap, drinking",8.362369337979095
27550400.0,"Fish sandwich, fried, on white bun",1123.0,"Egg, whole, raw, fresh",1.0452961672473868
27550400.0,"Fish sandwich, fried, on white bun",2047.0,"Salt, table, iodized",0.17401392111368907
27550400.0,"Fish sandwich, fried, on white bun",18079.0,"Bread, crumbs, dry, grated, plain",1.7421602787456447
27550400.0,"Fish sandwich, fried, on white bun",4698.0,"Oil, industrial, canola, high oleic",27.25
27550400.0,"Fish sandwich, fried, on white bun",4701.0,"Oil, industrial, soy, fully hydrogenated",27.25
27550400.0,"Fish sandwich, fried, on white bun",4699.0,"Oil, industrial, soy, low linolenic",27.25
27550400.0,"Fish sandwich, fried, on white bun",4700.0,"Oil, industrial, soy, ultra low linolenic",27.25
27550400.0,"Fish sandwich, fried, on white bun",15033.0,"Fish, haddock, raw",58.00464037122969
27550405.0,"Fish sandwich, fried, on white bun, with cheese",20081.0,"Wheat flour, white, all-purpose, enriched, bleached",8.710801393728222
27550405.0,"Fish sandwich, fried, on white bun, with cheese",18369.0,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",0.06968641114982578
27550405.0,"Fish sandwich, fried, on white bun, with cheese",14411.0,"Beverages, water, tap, drinking",8.362369337979095
27550405.0,"Fish sandwich, fried, on white bun, with cheese",1123.0,"Egg, whole, raw, fresh",1.0452961672473868
27550405.0,"Fish sandwich, fried, on white bun, with cheese",2047.0,"Salt, table, iodized",0.17401392111368907
27550405.0,"Fish sandwich, fried, on white bun, with cheese",18079.0,"Bread, crumbs, dry, grated, plain",1.7421602787456447
27550405.0,"Fish sandwich, fried, on white bun, with cheese",4698.0,"Oil, industrial, canola, high oleic",27.25
27550405.0,"Fish sandwich, fried, on white bun, with cheese",4701.0,"Oil, industrial, soy, fully hydrogenated",27.25
27550405.0,"Fish sandwich, fried, on white bun, with cheese",4699.0,"Oil, industrial, soy, low linolenic",27.25
27550405.0,"Fish sandwich, fried, on white bun, with cheese",4700.0,"Oil, industrial, soy, ultra low linolenic",27.25
27550405.0,"Fish sandwich, fried, on white bun, with cheese",15033.0,"Fish, haddock, raw",58.00464037122969
27550405.0,"Fish sandwich, fried, on white bun, with cheese",1253.0,"Cheese, pasteurized process, American, without added vitamin D",6.3
27550405.0,"Fish sandwich, fried, on white bun, with cheese",1252.0,"Cheese product, pasteurized process, American, vitamin D fortified",4.2
27550405.0,"Fish sandwich, fried, on white bun, with cheese",1009.0,"Cheese, cheddar (Includes foods for USDA's Food Distribution Program)",5.25
27550405.0,"Fish sandwich, fried, on white bun, with cheese",1040.0,"Cheese, swiss",2.1
27550405.0,"Fish sandwich, fried, on white bun, with cheese",1035.0,"Cheese, provolone",1.05
27550405.0,"Fish sandwich, fried, on white bun, with cheese",1029.0,"Cheese, mozzarella, low moisture, part-skim",0.84
27550405.0,"Fish sandwich, fried, on white bun, with cheese",1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",0.63
27550405.0,"Fish sandwich, fried, on white bun, with cheese",1260.0,"Cheese, cheddar, reduced fat (Includes foods for USDA's Food Distribution Program)",0.63
27550410.0,"Fish sandwich, fried, on wheat bun",28312.0,"Rolls, hamburger or hot dog, wheat/cracked wheat",30.250000000000004
27550410.0,"Fish sandwich, fried, on wheat bun",28313.0,"Rolls, hamburger or hot dog, whole wheat",19.25
27550410.0,"Fish sandwich, fried, on wheat bun",28321.0,"Rolls, hamburger, whole grain white, calcium-fortified",2.75
27550410.0,"Fish sandwich, fried, on wheat bun",18351.0,"Rolls, hamburger or hotdog, mixed-grain",2.75
27550410.0,"Fish sandwich, fried, on wheat bun",20081.0,"Wheat flour, white, all-purpose, enriched, bleached",8.710801393728222
27550410.0,"Fish sandwich, fried, on wheat bun",18369.0,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",0.06968641114982578
27550410.0,"Fish sandwich, fried, on wheat bun",14411.0,"Beverages, water, tap, drinking",8.362369337979095
27550410.0,"Fish sandwich, fried, on wheat bun",1123.0,"Egg, whole, raw, fresh",1.0452961672473868
27550410.0,"Fish sandwich, fried, on wheat bun",2047.0,"Salt, table, iodized",0.17401392111368907
27550410.0,"Fish sandwich, fried, on wheat bun",18079.0,"Bread, crumbs, dry, grated, plain",1.7421602787456447
27550410.0,"Fish sandwich, fried, on wheat bun",4698.0,"Oil, industrial, canola, high oleic",27.25
27550410.0,"Fish sandwich, fried, on wheat bun",4701.0,"Oil, industrial, soy, fully hydrogenated",27.25
27550410.0,"Fish sandwich, fried, on wheat bun",4699.0,"Oil, industrial, soy, low linolenic",27.25
27550410.0,"Fish sandwich, fried, on wheat bun",4700.0,"Oil, industrial, soy, ultra low linolenic",27.25
27550410.0,"Fish sandwich, fried, on wheat bun",15033.0,"Fish, haddock, raw",58.00464037122969
27550415.0,"Fish sandwich, fried, on wheat bun, with cheese",28312.0,"Rolls, hamburger or hot dog, wheat/cracked wheat",30.250000000000004
27550415.0,"Fish sandwich, fried, on wheat bun, with cheese",28313.0,"Rolls, hamburger or hot dog, whole wheat",19.25
27550415.0,"Fish sandwich, fried, on wheat bun, with cheese",28321.0,"Rolls, hamburger, whole grain white, calcium-fortified",2.75
27550415.0,"Fish sandwich, fried, on wheat bun, with cheese",18351.0,"Rolls, hamburger or hotdog, mixed-grain",2.75
27550415.0,"Fish sandwich, fried, on wheat bun, with cheese",20081.0,"Wheat flour, white, all-purpose, enriched, bleached",8.710801393728222
27550415.0,"Fish sandwich, fried, on wheat bun, with cheese",18369.0,"Leavening agents, baking powder, double-acting, sodium aluminum sulfate",0.06968641114982578
